Word,Similarity
michelle,0.7694108486175537
mitchell,0.7693057656288147
anthony,0.7691857814788818
snoop,0.7688870429992676
coat,0.768833577632904
eye,0.7685765624046326
kardashian,0.7684316039085388
she,0.7684058547019958
styles,0.7683495879173279
&amp;,0.7679355144500732
alex,0.767833948135376
jay-z,0.7674095630645752
shannon,0.7672454118728638
fresh,0.7671746015548706
likes,0.7670981884002686
norris,0.7666018009185791
jones,0.7664102911949158
fisher,0.7663174271583557
dick,0.766188383102417
on,0.7661610245704651
wanted,0.7658488154411316
wig,0.7654418349266052
spider,0.7653539776802063
craig,0.7652686238288879
drake,0.7652301788330078
new,0.7652233242988586
trash,0.7645410895347595
said,0.7642180919647217
suit,0.7640706300735474
matt,0.7639994621276855
vanessa,0.7639531493186951
hammer,0.7638848423957825
anderson,0.7638096213340759
alice,0.7635551691055298
as,0.7635241746902466
collins,0.7632795572280884
heather,0.7632735371589661
play,0.7630159258842468
graham,0.7628430724143982
b.,0.7625831365585327
burgundy,0.7625131607055664
beat,0.7623302936553955
soft,0.7622535824775696
shane,0.7621455788612366
did,0.7620747089385986
mayer,0.761861264705658
rita,0.7616193294525146
loves,0.7613725066184998
boxer,0.7611571550369263
for,0.7609326839447021
original,0.7609174847602844
wants,0.7607480883598328
christian,0.760714054107666
zoe,0.760582447052002
nick,0.7604092359542847
nicole,0.7603180408477783
cyrus,0.7602850794792175
pretty,0.7600499391555786
cherry,0.7598657608032227
monkey,0.7597726583480835
song,0.7597650289535522
to,0.7593317627906799
thinks,0.7591944336891174
brothers,0.7589382529258728
body,0.7588300704956055
shoes,0.7587956190109253
barry,0.7586976289749146
alexander,0.7585039734840393
hawk,0.7584940791130066
really,0.7584723830223083
charles,0.7584571838378906
andrew,0.7582817077636719
street,0.7582179307937622
dancing,0.7581973075866699
wall,0.7581045031547546
boys,0.7580512166023254
j.,0.7578919529914856
stick,0.7578548789024353
christina,0.7578060030937195
wear,0.7578016519546509
ring,0.7575617432594299
of,0.7573863863945007
bonnie,0.7571409940719604
would,0.7568448185920715
chick,0.7566419243812561
campbell,0.7564972639083862
gilbert,0.7563009262084961
katy,0.7561689019203186
pepsi,0.7561668157577515
making,0.7561649680137634
box,0.7561595439910889
brandy,0.7560819387435913
louis,0.7560424208641052
mask,0.7560169100761414
girls,0.7559369802474976
zac,0.7556952834129333
spice,0.7556420564651489
shoe,0.7556051015853882
bond,0.7554932236671448
clark,0.7552334070205688
dance,0.7550805807113647
ted,0.7550455927848816
hero,0.7550312280654907
beast,0.7549765110015869
paint,0.754970908164978
monroe,0.754939079284668
gave,0.7549071311950684
riley,0.7547917366027832
troy,0.7547187805175781
ice,0.7546883821487427
shade,0.7546457648277283
by,0.754626452922821
bunny,0.7544163465499878
rolling,0.7536184191703796
fat,0.7535923719406128
tiny,0.7535756826400757
sally,0.7533566355705261
park,0.7532259821891785
up,0.7532020807266235
swift,0.7531858682632446
kitty,0.75290846824646
think,0.7528125643730164
peacock,0.7527182102203369
hand,0.7526390552520752
high,0.7526248693466187
skins,0.7525674700737
light,0.7524954676628113
simpson,0.7524847984313965
split,0.7524822354316711
tie,0.7524444460868835
stars,0.7522733211517334
crew,0.7521091103553772
timberlake,0.7520418763160706
feat,0.7519904971122742
hannah,0.7518609166145325
levine,0.7518049478530884
tree,0.7517524361610413
khalifa,0.7516726851463318
lisa,0.7516674399375916
fire,0.7513795495033264
american,0.751190185546875
hugh,0.751087486743927
thompson,0.7508624792098999
shake,0.7506835460662842
sound,0.7506518959999084
sexy,0.7506359219551086
emma,0.7504788041114807
show,0.7500664591789246
my,0.7495375871658325
felix,0.7495287656784058
gaga,0.7494401931762695
bone,0.7494022250175476
pharrell,0.7493774890899658
ocean,0.7492386102676392
about,0.7489762306213379
needs,0.7488629817962646
sheen,0.7488209009170532
shadow,0.7488030791282654
blonde,0.748723566532135
singing,0.7485694289207458
tall,0.7485241293907166
terry,0.7484414577484131
pepper,0.7483352422714233
was,0.7481388449668884
liked,0.7481299638748169
better,0.7479933500289917
rogers,0.7479515671730042
princess,0.7479209303855896
angel,0.747894287109375
buck,0.7478051781654358
lilly,0.747697114944458
hands,0.7476016879081726
how,0.7473488450050354
henry,0.7473190426826477
candy,0.7471749782562256
steven,0.7471354603767395
pitt,0.7470654249191284
n't,0.7470251321792603
fucking,0.7469110488891602
dylan,0.7468416690826416
morris,0.7468240261077881
bad,0.7468106746673584
miley,0.7466006875038147
rocking,0.7464128732681274
this,0.7462767362594604
wright,0.7461976408958435
fancy,0.7461948990821838
wendy,0.7461585998535156
moore,0.7461073398590088
bag,0.7460790276527405
fiona,0.74599289894104
bought,0.7458911538124084
set,0.7455781102180481
blair,0.745349645614624
both,0.7452324032783508
ron,0.7451361417770386
holly,0.7450893521308899
austin,0.744907796382904
mills,0.744703471660614
carl,0.744600236415863
perfect,0.7444652318954468
ace,0.7444290518760681
way,0.7440961003303528
used,0.7440638542175293
griffin,0.743877649307251
smooth,0.7437463402748108
douglas,0.743675172328949
helen,0.7434845566749573
joseph,0.7434277534484863
flip,0.7432953715324402
swag,0.7432302236557007
trey,0.7432048916816711
william,0.7431885004043579
beats,0.7431281208992004
it,0.7430660724639893
tyga,0.7429660558700562
derek,0.742926299571991
front,0.7427092790603638
snake,0.7426105737686157
ruby,0.7425959706306458
sasha,0.7425311803817749
marcus,0.7424978613853455
ass,0.742423951625824
ft,0.742365837097168
palmer,0.7422584891319275
cool,0.7421707510948181
where,0.7421457767486572
reminds,0.7420246601104736
put,0.7419444918632507
carrie,0.741860032081604
richard,0.7417173385620117
pete,0.7417171001434326
jesse,0.7416073679924011
wizard,0.7415914535522461
gosling,0.7412558794021606
arthur,0.7411530613899231
but,0.7411074042320251
punch,0.7407684922218323
wonder,0.7407629489898682
dj,0.7407492995262146
lil,0.7407272458076477
roberts,0.7406982183456421
doll,0.7406741976737976
simon,0.7405036091804504
gibson,0.7404091954231262
jacobs,0.7402917146682739
mrs,0.740265965461731
what,0.7402129173278809
strip,0.7401491403579712
smokey,0.740142285823822
watch,0.7401134371757507
down,0.7399786710739136
pony,0.7398656010627747
gary,0.7397396564483643
crown,0.7395960688591003
natalie,0.7394797205924988
barbie,0.7393196225166321
prada,0.7393052577972412
shot,0.739296555519104
bolt,0.7391625642776489
stephanie,0.7390407919883728
amanda,0.7390325665473938
funky,0.7388896346092224
roll,0.7388415336608887
phil,0.7388375401496887
skinny,0.7387925982475281
gordon,0.7387151718139648
wallace,0.7386577725410461
wing,0.738518238067627
honey,0.7384532690048218
best,0.7382627725601196
not,0.7379416227340698
silver,0.7374582290649414
into,0.737419068813324
age,0.7373732328414917
love,0.7373654246330261
ronnie,0.7372568249702454
banana,0.7372315526008606
ellie,0.7371839284896851
beautiful,0.7371830344200134
nelly,0.737126350402832
goes,0.737008810043335
bradley,0.7370022535324097
pac,0.7368609309196472
fringe,0.7367720603942871
covers,0.7367002367973328
lloyd,0.7365939617156982
smiths,0.7365689277648926
tina,0.7365604639053345
rich,0.736502468585968
samuel,0.7365003228187561
shaun,0.7364453077316284
guitar,0.7363241314888
toby,0.7360741496086121
sid,0.7356781959533691
wings,0.7356234788894653
tiffany,0.735442042350769
throw,0.7353766560554504
sky,0.7351381778717041
nathan,0.7350917458534241
mack,0.7348558306694031
lion,0.7345448732376099
takes,0.7342881560325623
caroline,0.7342116832733154
bowie,0.7341020703315735
gay,0.7339903712272644
cast,0.7337832450866699
long,0.7335217595100403
legend,0.7335208058357239
pick,0.7333590984344482
favorite,0.7328309416770935
bush,0.7327930331230164
knows,0.7327751517295837
sister,0.7323815822601318
elizabeth,0.7323673367500305
when,0.7322262525558472
brian,0.732204258441925
badass,0.7320789098739624
coach,0.7320140600204468
marvin,0.7319825887680054
curry,0.7318848371505737
greg,0.7318546772003174
sheldon,0.7318465709686279
jenna,0.7317851781845093
pokemon,0.7317137122154236
clarkson,0.7317008376121521
are,0.7316470742225647
marc,0.7316084504127502
get,0.7314881086349487
wife,0.7313945293426514
ash,0.7313021421432495
garfield,0.7311757206916809
harrison,0.731162428855896
why,0.7309465408325195
than,0.73094642162323
harry,0.7309145331382751
behind,0.7308931946754456
annie,0.7308231592178345
kendall,0.7306746244430542
vic,0.7304933667182922
lynch,0.7303767800331116
should,0.7300804257392883
perfume,0.7298903465270996
corey,0.7296468615531921
leonardo,0.7296198010444641
glasses,0.7294804453849792
nate,0.7293195128440857
crazy,0.7292901873588562
woman,0.7291783690452576
off,0.7290318012237549
who,0.7289125323295593
round,0.7287749648094177
jungle,0.7287510633468628
real,0.7285770773887634
named,0.7285048961639404
boots,0.7284156680107117
daley,0.7284060120582581
barbara,0.7283097505569458
came,0.7282631993293762
see,0.7280594110488892
dude,0.7279937267303467
costume,0.7279433012008667
evan,0.7279419898986816
tail,0.727852463722229
nice,0.7277253270149231
right,0.7275927662849426
fish,0.7275281548500061
bring,0.7275115251541138
depp,0.7273338437080383
angelina,0.727331280708313
kyle,0.7272961735725403
howard,0.7271592617034912
joel,0.7270172834396362
tone,0.7269654273986816
robbie,0.7269639372825623
navy,0.7268034815788269
hollywood,0.7267908453941345
oz,0.7267358899116516
ford,0.7265845537185669
anna,0.726580798625946
boot,0.7263410687446594
suits,0.7262548208236694
raven,0.7262111902236938
him,0.7261916995048523
run,0.7260385155677795
brad,0.7259830832481384
micheal,0.7257660627365112
macklemore,0.7256070971488953
dad,0.7255556583404541
sammy,0.7254905700683594
jenny,0.7254750728607178
britney,0.7252475619316101
chloe,0.7252281308174133
scooter,0.7252143621444702
accent,0.7251952290534973
glass,0.7251697778701782
owl,0.7250614166259766
ciara,0.7248557209968567
find,0.7245714664459229
now,0.724287211894989
touch,0.7242403626441956
christopher,0.7242090106010437
double,0.7239939570426941
katie,0.7238786220550537
minnie,0.7238166928291321
could,0.7235220670700073
signature,0.7235029339790344
talking,0.7233229875564575
gorilla,0.7233002185821533
have,0.7230471968650818
frankie,0.7230197191238403
oliver,0.722899317741394
leather,0.7227946519851685
dead,0.7227849364280701
kiss,0.7227836847305298
aaron,0.722678542137146
damn,0.722608208656311
randy,0.7225810289382935
there,0.7225595712661743
gomez,0.7225349545478821
heart,0.7219579219818115
teen,0.7216574549674988
pandora,0.7216013073921204
freddy,0.7215089201927185
hook,0.7214210033416748
heads,0.7213937640190125
daughter,0.7213486433029175
so,0.7213262319564819
sarah,0.721322774887085
rings,0.7212238907814026
bright,0.7210912108421326
thor,0.7210699319839478
harvey,0.7210323214530945
melanie,0.7208811044692993
nail,0.7208651304244995
thing,0.7208391427993774
weave,0.7207913398742676
only,0.7205990552902222
ninja,0.7205824255943298
devil,0.7204394340515137
great,0.7202414274215698
take,0.7202072143554688
curly,0.7202000021934509
mill,0.7201546430587769
says,0.7200645208358765
putting,0.7200389504432678
mrs.,0.7200313806533813
you,0.7199206352233887
machine,0.719887375831604
raw,0.7198843359947205
hunt,0.71979159116745
looked,0.7197863459587097
lou,0.7197054624557495
arnold,0.7196458578109741
marley,0.7193688154220581
balls,0.7190895676612854
royal,0.719023585319519
they,0.7189286351203918
can,0.718896746635437
know,0.718859076499939
pops,0.7188236117362976
lindsay,0.7188176512718201
peters,0.7186499238014221
want,0.7186291813850403
told,0.7185668349266052
tori,0.7184992432594299
wrap,0.7184606790542603
adele,0.7183830142021179
madison,0.7183756828308105
country,0.7183752059936523
polo,0.7182930707931519
will,0.7182243466377258
bitch,0.7178256511688232
lambert,0.7177954912185669
band,0.7177605032920837
allen,0.7176847457885742
small,0.7176660895347595
sounds,0.7176529169082642
still,0.7176336646080017
rush,0.7173742651939392
walking,0.717268705368042
brittany,0.717220664024353
pocket,0.7171069979667664
all,0.7170554399490356
eyes,0.7170478105545044
mini,0.7168855667114258
your,0.716876208782196
metal,0.7168681025505066
pieces,0.7167895436286926
sand,0.7167708277702332
daniel,0.7166527509689331
lucky,0.7165648341178894
dynamite,0.7165382504463196
daddy,0.7165091633796692
first,0.7164164185523987
lorde,0.7163204550743103
beck,0.7162312269210815
such,0.7161778807640076
kane,0.7161544561386108
amazing,0.7161322236061096
mars,0.7158598899841309
dragon,0.7155886888504028
fly,0.7155824899673462
jane,0.7155582308769226
figure,0.7155401706695557
disney,0.7155028581619263
hit,0.7154722809791565
eyed,0.7153161764144897
case,0.7152403593063354
pants,0.7152337431907654
swing,0.7150968909263611
jaden,0.7150883078575134
flower,0.7150660753250122
jeans,0.7150593400001526
featuring,0.7148985266685486
thought,0.7148871421813965
kylie,0.7147328853607178
phillip,0.714698076248169
'd,0.7146422863006592
liz,0.7145735621452332
hayley,0.7145646214485168
marry,0.7142964005470276
gets,0.7142072319984436
left,0.7140557169914246
ghost,0.7139713764190674
goat,0.7138399481773376
ferrari,0.7138288021087646
deep,0.7137993574142456
hamster,0.7136462330818176
rap,0.7136371731758118
another,0.7135939002037048
porter,0.7135606408119202
need,0.7134469747543335
a,0.7133907079696655
roots,0.7133593559265137
finn,0.7131471037864685
bennett,0.7130558490753174
molly,0.7130483388900757
if,0.7130131721496582
bum,0.7129375338554382
nikki,0.7129340171813965
woody,0.7127748131752014
blow,0.7125881314277649
ricky,0.712537944316864
tatum,0.7124833464622498
cannon,0.7124589681625366
straight,0.7124527096748352
women,0.7123892903327942
i,0.7123855352401733
meets,0.7122175693511963
hanna,0.7121668457984924
secret,0.7121649980545044
shop,0.7121474742889404
burton,0.712077260017395
reynolds,0.7119442820549011
wore,0.7119442820549011
though,0.7119297385215759
going,0.7116804122924805
veil,0.7115656733512878
coke,0.7114458084106445
gates,0.7114129066467285
barney,0.7112762928009033
kids,0.7112696170806885
stephen,0.711223840713501
hazel,0.711007297039032
clean,0.710935652256012
stand,0.7109196782112122
lost,0.7108959555625916
mother,0.710583508014679
turns,0.7105384469032288
efron,0.7105231881141663
barber,0.7104247808456421
nicholas,0.7102342247962952
fanny,0.7102235555648804
bears,0.7101770639419556
victor,0.7101038694381714
jacket,0.7101029753684998
label,0.7100963592529297
ranger,0.7100829482078552
claire,0.7100000381469727
had,0.7099574208259583
tanner,0.7098548412322998
crow,0.7098309397697449
neon,0.7098150253295898
zebra,0.7097645998001099
too,0.709735095500946
stole,0.7097048163414001
eagle,0.7096899151802063
leon,0.709612250328064
were,0.7096032500267029
chip,0.7094609141349792
patch,0.709453821182251
katherine,0.709429919719696
bit,0.7090975642204285
brought,0.709084153175354
lotus,0.7089275121688843
two,0.708880603313446
erica,0.7088760733604431
pull,0.7087822556495667
foster,0.7086902856826782
make,0.7085780501365662
them,0.7085346579551697
because,0.708520770072937
has,0.7085088491439819
nirvana,0.7085003852844238
ginger,0.7084901332855225
ellis,0.7083072066307068
're,0.7082646489143372
roc,0.7082600593566895
chase,0.7081595659255981
home,0.7080416083335876
gorgeous,0.7080265283584595
cody,0.7079218626022339
hood,0.7078813910484314
rivers,0.7077172994613647
bump,0.7076709866523743
string,0.7076295614242554
dressing,0.7076166272163391
sugar,0.7075910568237305
sings,0.7075040340423584
scrappy,0.7074868083000183
hanging,0.7074469327926636
roses,0.7074108719825745
cole,0.7073476910591125
pat,0.70725417137146
castle,0.707189679145813
mcqueen,0.7071598768234253
chandler,0.7071527242660522
versace,0.7071273922920227
talks,0.7069829702377319
crack,0.7069050669670105
samantha,0.7068840265274048
franklin,0.7068133354187012
reed,0.7067744731903076
actually,0.7067534923553467
always,0.7066811323165894
freddie,0.706679105758667
let,0.7066686153411865
'm,0.7066417336463928
pair,0.7065542936325073
its,0.7065398693084717
vick,0.7060810923576355
roach,0.7059587240219116
in,0.7059440612792969
penis,0.7058407664299011
florence,0.7057464122772217
jump,0.7057462930679321
edwards,0.7057040929794312
harley,0.7056472897529602
remix,0.7056339383125305
chainz,0.7056231498718262
while,0.705479621887207
chad,0.705423891544342
clown,0.7053832411766052
loose,0.7052331566810608
other,0.7050203680992126
sanders,0.7049342393875122
these,0.7044184803962708
took,0.7043985724449158
went,0.7041874527931213
tyrese,0.7041632533073425
cj,0.7041182518005371
freeman,0.7040558457374573
dixon,0.7040308713912964
mic,0.7037976384162903
master,0.7037672996520996
lipstick,0.7036756873130798
julia,0.7036430835723877
matthews,0.703593373298645
stripper,0.7035143971443176
reggie,0.7034599781036377
bikini,0.7034323811531067
skin,0.7033763527870178
their,0.7033495903015137
upton,0.7033296227455139
curtis,0.7033286690711975
louie,0.7032616138458252
sebastian,0.703220784664154
lights,0.7031673789024353
sabrina,0.7031019330024719
peppers,0.7030816674232483
hell,0.7030729055404663
facts,0.7030338644981384
running,0.7030238509178162
simmons,0.7030198574066162
spring,0.7028473615646362
brooke,0.7027833461761475
rhianna,0.7025783658027649
elephant,0.7024946212768555
gives,0.7022450566291809
billie,0.7021884322166443
kobe,0.7021613717079163
plain,0.7018601894378662
hall,0.7017415165901184
reese,0.7017112374305725
hip,0.7016744017601013
angela,0.7016711235046387
tops,0.7016143202781677
madonna,0.7016094923019409
vampire,0.7015644311904907
pet,0.7015359401702881
mine,0.7015142440795898
lee,0.7015089392662048
he,0.7014802098274231
giant,0.7014743685722351
robinson,0.7012786865234375
sons,0.7012558579444885
buy,0.701210081577301
whole,0.7011480331420898
jess,0.7011468410491943
channing,0.7011051177978516
medium,0.7010272741317749
mermaid,0.7009969353675842
version,0.7009574174880981
hayes,0.7008580565452576
together,0.7008177042007446
ca,0.7007465362548828
give,0.7006399035453796
chains,0.7006340622901917
kurt,0.7005811929702759
bacon,0.7005731463432312
corner,0.7005259990692139
clutch,0.7004226446151733
movie,0.7004165053367615
twins,0.7003968358039856
ellen,0.7003541588783264
shit,0.7002102732658386
juliet,0.7001701593399048
kennedy,0.7000882029533386
blade,0.7000244855880737
here,0.6999969482421875
rex,0.6998867988586426
wagner,0.6998615264892578
spiderman,0.6997488141059875
rockstar,0.6997203230857849
fall,0.6996994018554688
good,0.6996464729309082
naked,0.6996021270751953
cute,0.6996011137962341
found,0.699577271938324
peach,0.6995113492012024
paige,0.6993059515953064
shoot,0.699272096157074
bowl,0.6989554762840271
fake,0.6988940834999084
dogg,0.6988189816474915
hooker,0.6987541317939758
imagine,0.6987271904945374
carpet,0.698667585849762
songz,0.6986464262008667
be,0.6986079812049866
doing,0.6985509991645813
bentley,0.6985063552856445
pole,0.69819176197052
ian,0.6981740593910217
tape,0.6980961561203003
damon,0.6980308890342712
gonna,0.6979766488075256
stefan,0.6979336738586426
kristen,0.6978316307067871
born,0.6976725459098816
tracy,0.6976479291915894
mixed,0.6976043581962585
go,0.6974707841873169
aguilera,0.6974098086357117
either,0.6973626613616943
benny,0.6973245739936829
sam,0.6970608234405518
belt,0.6970192193984985
showing,0.697011411190033
jet,0.6969199180603027
nigga,0.696844220161438
twin,0.696806788444519
hamilton,0.6967012286186218
kings,0.6966544389724731
sierra,0.696651816368103
swagger,0.6966293454170227
turtle,0.6965957283973694
mick,0.6965654492378235
colin,0.6964350938796997
thick,0.6964007616043091
chair,0.6963666081428528
diddy,0.6961934566497803
steel,0.6961900591850281
type,0.6961863040924072
definitely,0.6961156129837036
man,0.695948600769043
step,0.6958929896354675
dougie,0.6958204507827759
comes,0.6957746744155884
pig,0.695736289024353
karl,0.6957215070724487
umbrella,0.6953674554824829
ever,0.6952435970306396
cox,0.6952053904533386
those,0.6951877474784851
getting,0.6950126886367798
outfit,0.6949042081832886
owns,0.694771945476532
hole,0.6946961283683777
wide,0.6945518851280212
nuts,0.6945466995239258
neck,0.6945465207099915
never,0.6943854689598083
booty,0.6942752003669739
frost,0.694103479385376
lemon,0.6940066814422607
remember,0.6939595341682434
selena,0.6939260363578796
team,0.6939030289649963
fan,0.6938841342926025
leaf,0.6938245892524719
mom,0.6936575770378113
huge,0.6936544179916382
maxwell,0.693645715713501
floor,0.6936004757881165
tried,0.6935737729072571
harper,0.6934563517570496
flop,0.6934200525283813
a.,0.6934022903442383
poster,0.6933764815330505
phelps,0.693145215511322
spray,0.6931408047676086
also,0.6930524110794067
same,0.6930397748947144
barnes,0.6930052042007446
funny,0.6929947733879089
watching,0.6929943561553955
caps,0.692992627620697
willis,0.6929742097854614
pack,0.6928990483283997
fact,0.6927905678749084
perrie,0.6926759481430054
t-shirt,0.692671537399292
lines,0.692650556564331
moves,0.6925177574157715
brick,0.6924911141395569
underwood,0.6923888325691223
downey,0.6922661066055298
